Sample,DateTime,ElapsedTime,Voltage,Current,Temperature,LogRowTime(ms),LogStatus
1335,2025-05-29 06:18:58,13350.986,4030,-457,27.3,45,SUCCESS
1336,2025-05-29 06:19:07,13360.628,4024,-458,27.3,43,SUCCESS
1337,2025-05-29 06:19:18,13370.986,4039,-389,27.3,43,SUCCESS
1338,2025-05-29 06:19:27,13380.630,4039,-410,27.3,43,SUCCESS
1339,2025-05-29 06:19:38,13390.986,4032,-455,27.3,45,SUCCESS
1340,2025-05-29 06:19:47,13400.630,4021,-473,27.3,41,SUCCESS
1341,2025-05-29 06:19:58,13411.030,4038,-394,27.3,45,SUCCESS
1342,2025-05-29 06:20:07,13420.631,4025,-462,27.3,39,SUCCESS
1343,2025-05-29 06:20:18,13430.970,4028,-402,27.3,44,SUCCESS
1344,2025-05-29 06:20:27,13440.632,4037,-392,27.3,41,SUCCESS
1345,2025-05-29 06:20:38,13450.986,4030,-445,27.3,45,SUCCESS
1346,2025-05-29 06:20:47,13460.633,4037,-391,27.3,38,SUCCESS
1347,2025-05-29 06:20:58,13470.986,4027,-452,27.3,44,SUCCESS
1348,2025-05-29 06:21:07,13480.633,4037,-390,27.3,38,SUCCESS
1349,2025-05-29 06:21:18,13491.017,4037,-390,27.3,44,SUCCESS
1350,2025-05-29 06:21:27,13500.634,4038,-389,27.3,37,SUCCESS
1351,2025-05-29 06:21:38,13510.986,4031,-449,27.3,44,SUCCESS
1352,2025-05-29 06:21:47,13520.636,4037,-390,27.3,50,SUCCESS
1353,2025-05-29 06:21:58,13531.048,4038,-390,27.3,44,SUCCESS
1354,2025-05-29 06:22:07,13540.636,4037,-390,27.3,50,SUCCESS
1355,2025-05-29 06:22:18,13551.018,4015,-474,27.3,45,SUCCESS
1356,2025-05-29 06:22:27,13560.637,4017,-478,27.3,50,SUCCESS
1357,2025-05-29 06:22:38,13571.017,4024,-460,27.3,45,SUCCESS
1358,2025-05-29 06:22:47,13580.638,4015,-475,27.3,49,SUCCESS
1359,2025-05-29 06:22:58,13591.018,4036,-391,27.3,43,SUCCESS
1360,2025-05-29 06:23:07,13600.638,4035,-389,27.3,49,SUCCESS
1361,2025-05-29 06:23:18,13611.004,4036,-391,27.3,42,SUCCESS
1362,2025-05-29 06:23:27,13620.639,4036,-388,27.3,48,SUCCESS
1363,2025-05-29 06:23:38,13631.032,4035,-389,27.3,46,SUCCESS
1364,2025-05-29 06:23:47,13640.641,4027,-464,27.3,46,SUCCESS
1365,2025-05-29 06:23:58,13651.001,4035,-390,27.3,44,SUCCESS
1366,2025-05-29 06:24:07,13660.641,4035,-391,27.3,44,SUCCESS
1367,2025-05-29 06:24:18,13671.017,4035,-389,27.3,44,SUCCESS
1368,2025-05-29 06:24:27,13680.643,4035,-393,27.3,42,SUCCESS
1369,2025-05-29 06:24:38,13691.018,4029,-440,27.3,43,SUCCESS
1370,2025-05-29 06:24:47,13700.644,4034,-391,27.3,42,SUCCESS
1371,2025-05-29 06:24:58,13711.063,4034,-391,27.3,45,SUCCESS
1372,2025-05-29 06:25:07,13720.645,4034,-390,27.3,42,SUCCESS
1373,2025-05-29 06:25:18,13731.016,4034,-390,27.3,44,SUCCESS
1374,2025-05-29 06:25:27,13740.646,4027,-462,27.3,40,SUCCESS
1375,2025-05-29 06:25:38,13751.017,4018,-467,27.3,44,SUCCESS
1376,2025-05-29 06:25:47,13760.647,4035,-389,27.3,41,SUCCESS
1377,2025-05-29 06:25:58,13771.017,4034,-389,27.3,44,SUCCESS
1378,2025-05-29 06:26:07,13780.648,4029,-465,27.3,40,SUCCESS
1379,2025-05-29 06:26:18,13791.049,4031,-408,27.3,46,SUCCESS
1380,2025-05-29 06:26:27,13800.649,4033,-390,27.3,37,SUCCESS
1381,2025-05-29 06:26:38,13811.064,4026,-402,27.3,44,SUCCESS
1382,2025-05-29 06:26:47,13820.649,4012,-447,27.3,38,SUCCESS
1383,2025-05-29 06:26:58,13831.048,4033,-391,27.3,44,SUCCESS
1384,2025-05-29 06:27:07,13840.650,4012,-418,27.3,53,SUCCESS
1385,2025-05-29 06:27:18,13851.063,4022,-458,27.3,46,SUCCESS
1386,2025-05-29 06:27:27,13860.650,4021,-414,27.3,52,SUCCESS
1387,2025-05-29 06:27:38,13871.049,4009,-510,27.3,43,SUCCESS
1388,2025-05-29 06:27:47,13880.652,4032,-391,27.3,52,SUCCESS
1389,2025-05-29 06:27:58,13891.032,4012,-459,27.3,45,SUCCESS
1390,2025-05-29 06:28:07,13900.652,4030,-393,27.3,51,SUCCESS
1391,2025-05-29 06:28:18,13911.049,4024,-446,27.3,45,SUCCESS
1392,2025-05-29 06:28:27,13920.653,4031,-391,27.3,49,SUCCESS
1393,2025-05-29 06:28:38,13931.048,4010,-436,27.3,46,SUCCESS
1394,2025-05-29 06:28:47,13940.655,4031,-390,27.3,48,SUCCESS
1395,2025-05-29 06:28:58,13951.033,4031,-442,27.3,44,SUCCESS
1396,2025-05-29 06:29:07,13960.656,4031,-392,27.3,46,SUCCESS
1397,2025-05-29 06:29:18,13971.048,4025,-473,27.3,46,SUCCESS
1398,2025-05-29 06:29:27,13980.657,4020,-420,27.3,46,SUCCESS
1399,2025-05-29 06:29:38,13991.033,4031,-390,27.3,44,SUCCESS
1400,2025-05-29 06:29:47,14000.659,4030,-392,27.3,44,SUCCESS
1401,2025-05-29 06:29:58,14011.095,4031,-391,27.3,44,SUCCESS
1402,2025-05-29 06:30:07,14020.661,4031,-390,27.3,40,SUCCESS
1403,2025-05-29 06:30:18,14031.047,4030,-391,27.3,44,SUCCESS
1404,2025-05-29 06:30:27,14040.662,4030,-391,27.3,40,SUCCESS
1405,2025-05-29 06:30:38,14051.047,4030,-392,27.3,44,SUCCESS
1406,2025-05-29 06:30:47,14060.663,4030,-390,27.3,40,SUCCESS
1407,2025-05-29 06:30:58,14071.048,4030,-396,27.3,46,SUCCESS
1408,2025-05-29 06:31:07,14080.665,4030,-391,27.3,38,SUCCESS
1409,2025-05-29 06:31:18,14091.048,4030,-411,27.3,45,SUCCESS
1410,2025-05-29 06:31:27,14100.666,4030,-390,27.3,52,SUCCESS
1411,2025-05-29 06:31:38,14111.081,4008,-451,27.3,44,SUCCESS
1412,2025-05-29 06:31:47,14120.667,4029,-409,27.3,52,SUCCESS
1413,2025-05-29 06:31:58,14131.095,4029,-389,27.3,46,SUCCESS
1414,2025-05-29 06:32:08,14140.668,4029,-392,27.4,51,SUCCESS
1415,2025-05-29 06:32:18,14151.080,4029,-390,27.3,43,SUCCESS
1416,2025-05-29 06:32:28,14160.670,4029,-394,27.3,48,SUCCESS
1417,2025-05-29 06:32:38,14171.065,4024,-468,27.3,44,SUCCESS
1418,2025-05-29 06:32:48,14180.670,4028,-393,27.3,49,SUCCESS
1419,2025-05-29 06:32:58,14191.064,4028,-394,27.3,44,SUCCESS
1420,2025-05-29 06:33:08,14200.671,4027,-394,27.4,50,SUCCESS
1421,2025-05-29 06:33:18,14211.127,4028,-393,27.3,46,SUCCESS
1422,2025-05-29 06:33:28,14220.673,4027,-392,27.4,46,SUCCESS
1423,2025-05-29 06:33:38,14231.111,4028,-392,27.4,46,SUCCESS
1424,2025-05-29 06:33:48,14240.673,4028,-391,27.4,46,SUCCESS
1425,2025-05-29 06:33:58,14251.079,4023,-396,27.4,44,SUCCESS
1426,2025-05-29 06:34:08,14260.674,4027,-392,27.4,44,SUCCESS
1427,2025-05-29 06:34:18,14271.096,4028,-392,27.4,46,SUCCESS
1428,2025-05-29 06:34:28,14280.674,4027,-392,27.4,45,SUCCESS
1429,2025-05-29 06:34:38,14291.079,4027,-392,27.4,45,SUCCESS
1430,2025-05-29 06:34:48,14300.675,4027,-391,27.4,44,SUCCESS
1431,2025-05-29 06:34:58,14311.095,4019,-468,27.4,45,SUCCESS
1432,2025-05-29 06:35:08,14320.676,4027,-422,27.4,42,SUCCESS
1433,2025-05-29 06:35:18,14331.080,4006,-461,27.4,44,SUCCESS
1434,2025-05-29 06:35:28,14340.676,4027,-392,27.4,42,SUCCESS
1435,2025-05-29 06:35:38,14351.110,4026,-392,27.4,46,SUCCESS
1436,2025-05-29 06:35:48,14360.676,4027,-391,27.4,43,SUCCESS
1437,2025-05-29 06:35:58,14371.096,4022,-455,27.4,45,SUCCESS
1438,2025-05-29 06:36:08,14380.678,4026,-392,27.4,40,SUCCESS
1439,2025-05-29 06:36:18,14391.126,4026,-392,27.4,44,SUCCESS
1440,2025-05-29 06:36:28,14400.678,4026,-392,27.4,40,SUCCESS
1441,2025-05-29 06:36:38,14411.095,4026,-442,27.4,46,SUCCESS
1442,2025-05-29 06:36:48,14420.679,4025,-391,27.4,39,SUCCESS
1443,2025-05-29 06:36:58,14431.095,4026,-392,27.4,43,SUCCESS
1444,2025-05-29 06:37:08,14440.681,4026,-389,27.4,37,SUCCESS
1445,2025-05-29 06:37:18,14451.112,4025,-392,27.4,44,SUCCESS
1446,2025-05-29 06:37:28,14460.682,4025,-392,27.4,52,SUCCESS
1447,2025-05-29 06:37:38,14471.127,4025,-391,27.4,44,SUCCESS
1448,2025-05-29 06:37:48,14480.683,4025,-392,27.4,50,SUCCESS
1449,2025-05-29 06:37:58,14491.126,4013,-467,27.4,46,SUCCESS
1450,2025-05-29 06:38:08,14500.684,4013,-447,27.4,49,SUCCESS
1451,2025-05-29 06:38:18,14511.159,4014,-459,27.4,44,SUCCESS
1452,2025-05-29 06:38:28,14520.685,4024,-391,27.4,49,SUCCESS
1453,2025-05-29 06:38:38,14531.110,4024,-392,27.4,46,SUCCESS
1454,2025-05-29 06:38:48,14540.686,4018,-427,27.4,49,SUCCESS
1455,2025-05-29 06:38:58,14551.142,4019,-467,27.4,45,SUCCESS
1456,2025-05-29 06:39:08,14560.686,4024,-391,27.4,49,SUCCESS
1457,2025-05-29 06:39:18,14571.112,4008,-484,27.4,44,SUCCESS
1458,2025-05-29 06:39:28,14580.687,4023,-390,27.4,46,SUCCESS
1459,2025-05-29 06:39:38,14591.142,4023,-393,27.4,44,SUCCESS
1460,2025-05-29 06:39:48,14600.688,4023,-391,27.4,48,SUCCESS
1461,2025-05-29 06:39:58,14611.110,4023,-393,27.4,44,SUCCESS
1462,2025-05-29 06:40:08,14620.690,4023,-393,27.4,44,SUCCESS
1463,2025-05-29 06:40:18,14631.112,4023,-393,27.4,43,SUCCESS
1464,2025-05-29 06:40:28,14640.691,4023,-391,27.4,44,SUCCESS
1465,2025-05-29 06:40:38,14651.142,4010,-475,27.4,45,SUCCESS
1466,2025-05-29 06:40:48,14660.691,4022,-394,27.4,43,SUCCESS
1467,2025-05-29 06:40:58,14671.127,4022,-394,27.4,43,SUCCESS
1468,2025-05-29 06:41:08,14680.692,4023,-391,27.4,42,SUCCESS
1469,2025-05-29 06:41:18,14691.142,4022,-391,27.4,43,SUCCESS
1470,2025-05-29 06:41:28,14700.694,4022,-392,27.4,40,SUCCESS
1471,2025-05-29 06:41:38,14711.142,4023,-392,27.4,46,SUCCESS
1472,2025-05-29 06:41:48,14720.695,4022,-425,27.4,40,SUCCESS
1473,2025-05-29 06:41:58,14731.160,4022,-393,27.4,42,SUCCESS
1474,2025-05-29 06:42:08,14740.697,4022,-393,27.4,53,SUCCESS
1475,2025-05-29 06:42:18,14751.173,4022,-392,27.4,44,SUCCESS
1476,2025-05-29 06:42:28,14760.697,4022,-417,27.4,54,SUCCESS
1477,2025-05-29 06:42:38,14771.141,3999,-516,27.4,46,SUCCESS
1478,2025-05-29 06:42:48,14780.698,3998,-485,27.4,51,SUCCESS
1479,2025-05-29 06:42:58,14791.189,4006,-493,27.4,46,SUCCESS
1480,2025-05-29 06:43:08,14800.699,3998,-476,27.4,49,SUCCESS
1481,2025-05-29 06:43:18,14811.158,4020,-392,27.4,44,SUCCESS
1482,2025-05-29 06:43:28,14820.701,4020,-394,27.4,50,SUCCESS
1483,2025-05-29 06:43:38,14831.159,4000,-449,27.4,45,SUCCESS
1484,2025-05-29 06:43:48,14840.702,4020,-393,27.4,47,SUCCESS
1485,2025-05-29 06:43:58,14851.141,4013,-451,27.4,44,SUCCESS
1486,2025-05-29 06:44:08,14860.702,4019,-394,27.4,46,SUCCESS
1487,2025-05-29 06:44:18,14871.174,4020,-393,27.4,44,SUCCESS
1488,2025-05-29 06:44:28,14880.703,4019,-394,27.4,46,SUCCESS
1489,2025-05-29 06:44:38,14891.158,4010,-459,27.4,43,SUCCESS
1490,2025-05-29 06:44:48,14900.704,4020,-393,27.4,46,SUCCESS
1491,2025-05-29 06:44:58,14911.189,4019,-393,27.4,46,SUCCESS
1492,2025-05-29 06:45:08,14920.705,3999,-443,27.4,46,SUCCESS
1493,2025-05-29 06:45:18,14931.158,4019,-393,27.4,44,SUCCESS
1494,2025-05-29 06:45:28,14940.706,4019,-393,27.4,43,SUCCESS
1495,2025-05-29 06:45:38,14951.159,4011,-446,27.4,44,SUCCESS
1496,2025-05-29 06:45:48,14960.707,4018,-393,27.4,42,SUCCESS
1497,2025-05-29 06:45:58,14971.158,3999,-407,27.4,43,SUCCESS
1498,2025-05-29 06:46:08,14980.708,4018,-394,27.4,42,SUCCESS
1499,2025-05-29 06:46:18,14991.159,4019,-391,27.4,43,SUCCESS
1500,2025-05-29 06:46:28,15000.709,4018,-393,27.4,41,SUCCESS
1501,2025-05-29 06:46:38,15011.174,4002,-446,27.4,44,SUCCESS
1502,2025-05-29 06:46:48,15020.710,4018,-394,27.4,38,SUCCESS
1503,2025-05-29 06:46:58,15031.173,4006,-429,27.4,45,SUCCESS
1504,2025-05-29 06:47:08,15040.710,4018,-392,27.4,41,SUCCESS
1505,2025-05-29 06:47:18,15051.173,4017,-394,27.4,45,SUCCESS
1506,2025-05-29 06:47:28,15060.711,4018,-393,27.4,38,SUCCESS
1507,2025-05-29 06:47:38,15071.173,4006,-503,27.4,45,SUCCESS
1508,2025-05-29 06:47:48,15080.711,3997,-467,27.4,38,SUCCESS
1509,2025-05-29 06:47:58,15091.220,4016,-395,27.5,45,SUCCESS
1510,2025-05-29 06:48:08,15100.712,4012,-464,27.4,39,SUCCESS
1511,2025-05-29 06:48:18,15111.205,4016,-394,27.4,44,SUCCESS
1512,2025-05-29 06:48:28,15120.712,4017,-407,27.4,39,SUCCESS
1513,2025-05-29 06:48:38,15131.206,4016,-394,27.4,43,SUCCESS
1514,2025-05-29 06:48:48,15140.713,4010,-451,27.4,51,SUCCESS
1515,2025-05-29 06:48:58,15151.172,4016,-396,27.4,45,SUCCESS
1516,2025-05-29 06:49:08,15160.714,4016,-458,27.4,50,SUCCESS
1517,2025-05-29 06:49:18,15171.221,4016,-393,27.4,44,SUCCESS
1518,2025-05-29 06:49:28,15180.714,4015,-394,27.5,51,SUCCESS
1519,2025-05-29 06:49:38,15191.220,4016,-393,27.4,45,SUCCESS
1520,2025-05-29 06:49:48,15200.715,4009,-467,27.5,50,SUCCESS
1521,2025-05-29 06:49:58,15211.203,4016,-394,27.5,44,SUCCESS
1522,2025-05-29 06:50:08,15220.716,4007,-464,27.5,50,SUCCESS
1523,2025-05-29 06:50:18,15231.190,4015,-393,27.5,44,SUCCESS
1524,2025-05-29 06:50:28,15240.717,4015,-445,27.5,49,SUCCESS
1525,2025-05-29 06:50:38,15251.189,4015,-394,27.5,44,SUCCESS
1526,2025-05-29 06:50:48,15260.718,3998,-475,27.5,48,SUCCESS
1527,2025-05-29 06:50:58,15271.189,4003,-481,27.5,45,SUCCESS
1528,2025-05-29 06:51:08,15280.719,4003,-466,27.5,46,SUCCESS
1529,2025-05-29 06:51:18,15291.221,4015,-393,27.5,44,SUCCESS
1530,2025-05-29 06:51:28,15300.720,4014,-416,27.5,44,SUCCESS
1531,2025-05-29 06:51:38,15311.205,4014,-393,27.5,44,SUCCESS
1532,2025-05-29 06:51:48,15320.720,4015,-393,27.5,44,SUCCESS
1533,2025-05-29 06:51:58,15331.250,4014,-393,27.5,45,SUCCESS
1534,2025-05-29 06:52:08,15340.721,4014,-394,27.5,45,SUCCESS
1535,2025-05-29 06:52:18,15351.252,4014,-394,27.5,45,SUCCESS
1536,2025-05-29 06:52:28,15360.722,4014,-393,27.5,44,SUCCESS
1537,2025-05-29 06:52:38,15371.282,3995,-464,27.5,46,SUCCESS
1538,2025-05-29 06:52:48,15380.723,4007,-471,27.5,42,SUCCESS
1539,2025-05-29 06:52:58,15391.204,4001,-485,27.5,46,SUCCESS
1540,2025-05-29 06:53:08,15400.725,4013,-394,27.5,40,SUCCESS
1541,2025-05-29 06:53:18,15411.205,4013,-401,27.5,44,SUCCESS
1542,2025-05-29 06:53:28,15420.726,4013,-393,27.5,40,SUCCESS
1543,2025-05-29 06:53:38,15431.236,4009,-483,27.5,45,SUCCESS
1544,2025-05-29 06:53:48,15440.727,4013,-395,27.5,38,SUCCESS
1545,2025-05-29 06:53:58,15451.220,3997,-461,27.5,46,SUCCESS
1546,2025-05-29 06:54:08,15460.729,4012,-395,27.5,52,SUCCESS
1547,2025-05-29 06:54:18,15471.220,4010,-397,27.5,46,SUCCESS
1548,2025-05-29 06:54:28,15480.730,4012,-394,27.5,51,SUCCESS
1549,2025-05-29 06:54:38,15491.236,4007,-475,27.5,45,SUCCESS
1550,2025-05-29 06:54:48,15500.732,4012,-394,27.5,49,SUCCESS
1551,2025-05-29 06:54:58,15511.252,4001,-452,27.5,45,SUCCESS
1552,2025-05-29 06:55:08,15520.733,3998,-476,27.5,49,SUCCESS
1553,2025-05-29 06:55:18,15531.252,3999,-459,27.5,46,SUCCESS
1554,2025-05-29 06:55:28,15540.734,4011,-394,27.5,47,SUCCESS
1555,2025-05-29 06:55:38,15551.222,4001,-477,27.5,43,SUCCESS
1556,2025-05-29 06:55:48,15560.734,3999,-410,27.5,47,SUCCESS
1557,2025-05-29 06:55:58,15571.283,4011,-463,27.5,44,SUCCESS
1558,2025-05-29 06:56:08,15580.735,4007,-448,27.5,46,SUCCESS
1559,2025-05-29 06:56:18,15591.266,4011,-394,27.5,45,SUCCESS
1560,2025-05-29 06:56:28,15600.736,3999,-465,27.5,44,SUCCESS
1561,2025-05-29 06:56:38,15611.235,4011,-422,27.5,44,SUCCESS
1562,2025-05-29 06:56:48,15620.737,3995,-469,27.5,43,SUCCESS
1563,2025-05-29 06:56:58,15631.237,4010,-456,27.5,46,SUCCESS
1564,2025-05-29 06:57:08,15640.739,3990,-473,27.5,42,SUCCESS
1565,2025-05-29 06:57:18,15651.253,3999,-476,27.5,44,SUCCESS
1566,2025-05-29 06:57:28,15660.741,4009,-396,27.5,40,SUCCESS
1567,2025-05-29 06:57:38,15671.236,4010,-394,27.5,45,SUCCESS
1568,2025-05-29 06:57:48,15680.741,4001,-459,27.5,41,SUCCESS
1569,2025-05-29 06:57:58,15691.237,3993,-471,27.5,44,SUCCESS
1570,2025-05-29 06:58:08,15700.741,4009,-467,27.5,39,SUCCESS
1571,2025-05-29 06:58:18,15711.236,4008,-444,27.5,44,SUCCESS
1572,2025-05-29 06:58:28,15720.742,4002,-424,27.5,39,SUCCESS
1573,2025-05-29 06:58:38,15731.314,3996,-436,27.5,45,SUCCESS
1574,2025-05-29 06:58:48,15740.742,4009,-444,27.5,39,SUCCESS
1575,2025-05-29 06:58:58,15751.282,3987,-476,27.5,45,SUCCESS
1576,2025-05-29 06:59:08,15760.743,4008,-395,27.5,36,SUCCESS
1577,2025-05-29 06:59:18,15771.266,4008,-415,27.5,45,SUCCESS
1578,2025-05-29 06:59:28,15780.745,4008,-395,27.5,52,SUCCESS
1579,2025-05-29 06:59:38,15791.268,4009,-394,27.5,45,SUCCESS
1580,2025-05-29 06:59:48,15800.745,4000,-472,27.5,51,SUCCESS
1581,2025-05-29 06:59:58,15811.267,4008,-418,27.5,45,SUCCESS
1582,2025-05-29 07:00:08,15820.746,3986,-484,27.5,51,SUCCESS
1583,2025-05-29 07:00:18,15831.251,4008,-393,27.5,44,SUCCESS
1584,2025-05-29 07:00:28,15840.747,4007,-395,27.5,49,SUCCESS
1585,2025-05-29 07:00:38,15851.267,4008,-394,27.5,46,SUCCESS
1586,2025-05-29 07:00:48,15860.749,4007,-395,27.5,47,SUCCESS
1587,2025-05-29 07:00:58,15871.267,4008,-393,27.5,44,SUCCESS
1588,2025-05-29 07:01:08,15880.749,4000,-467,27.5,46,SUCCESS
1589,2025-05-29 07:01:18,15891.251,3997,-466,27.5,44,SUCCESS
1590,2025-05-29 07:01:28,15900.750,4002,-456,27.5,47,SUCCESS
1591,2025-05-29 07:01:38,15911.250,4007,-394,27.5,46,SUCCESS
1592,2025-05-29 07:01:48,15920.751,4007,-393,27.5,45,SUCCESS
1593,2025-05-29 07:01:58,15931.267,4007,-394,27.5,44,SUCCESS
1594,2025-05-29 07:02:08,15940.751,4007,-395,27.5,46,SUCCESS
1595,2025-05-29 07:02:18,15951.298,4007,-394,27.5,44,SUCCESS
1596,2025-05-29 07:02:28,15960.752,4006,-395,27.5,44,SUCCESS
1597,2025-05-29 07:02:38,15971.267,4007,-394,27.5,46,SUCCESS
1598,2025-05-29 07:02:48,15980.754,4006,-393,27.5,41,SUCCESS
1599,2025-05-29 07:02:58,15991.267,4006,-394,27.5,43,SUCCESS
1600,2025-05-29 07:03:08,16000.754,3983,-470,27.5,41,SUCCESS
1601,2025-05-29 07:03:18,16011.314,4005,-395,27.5,44,SUCCESS
1602,2025-05-29 07:03:28,16020.755,3994,-445,27.5,42,SUCCESS
1603,2025-05-29 07:03:38,16031.282,4005,-394,27.5,45,SUCCESS
1604,2025-05-29 07:03:48,16040.757,4005,-394,27.5,40,SUCCESS
1605,2025-05-29 07:03:58,16051.284,4005,-394,27.6,43,SUCCESS
1606,2025-05-29 07:04:08,16060.757,3996,-481,27.6,39,SUCCESS
1607,2025-05-29 07:04:18,16071.299,4004,-395,27.6,44,SUCCESS
1608,2025-05-29 07:04:28,16080.758,4005,-395,27.6,38,SUCCESS
1609,2025-05-29 07:04:38,16091.314,4005,-394,27.6,46,SUCCESS
1610,2025-05-29 07:04:48,16100.760,4005,-395,27.6,52,SUCCESS
1611,2025-05-29 07:04:58,16111.297,4004,-395,27.6,45,SUCCESS
1612,2025-05-29 07:05:08,16120.761,4004,-396,27.6,52,SUCCESS
1613,2025-05-29 07:05:18,16131.284,4004,-398,27.6,45,SUCCESS
1614,2025-05-29 07:05:28,16140.762,4004,-394,27.6,50,SUCCESS
1615,2025-05-29 07:05:38,16151.345,4004,-394,27.6,45,SUCCESS
1616,2025-05-29 07:05:48,16160.764,4004,-395,27.5,49,SUCCESS
1617,2025-05-29 07:05:58,16171.344,4004,-395,27.5,46,SUCCESS
1618,2025-05-29 07:06:08,16180.764,4004,-395,27.5,48,SUCCESS
1619,2025-05-29 07:06:18,16191.299,4003,-394,27.6,43,SUCCESS
1620,2025-05-29 07:06:28,16200.765,3997,-462,27.6,46,SUCCESS
1621,2025-05-29 07:06:38,16211.344,3985,-458,27.6,45,SUCCESS
1622,2025-05-29 07:06:48,16220.765,3991,-464,27.6,47,SUCCESS
1623,2025-05-29 07:06:58,16231.298,4003,-394,27.6,45,SUCCESS
1624,2025-05-29 07:07:08,16240.766,3988,-457,27.6,45,SUCCESS
1625,2025-05-29 07:07:18,16251.345,3989,-461,27.6,44,SUCCESS
1626,2025-05-29 07:07:28,16260.767,4000,-483,27.6,45,SUCCESS
1627,2025-05-29 07:07:38,16271.328,4002,-395,27.6,44,SUCCESS
1628,2025-05-29 07:07:48,16280.768,3981,-480,27.6,46,SUCCESS
1629,2025-05-29 07:07:58,16291.299,4003,-394,27.6,45,SUCCESS
1630,2025-05-29 07:08:08,16300.768,4002,-402,27.6,44,SUCCESS
1631,2025-05-29 07:08:18,16311.346,3980,-491,27.6,46,SUCCESS
1632,2025-05-29 07:08:28,16320.768,4002,-431,27.6,43,SUCCESS
1633,2025-05-29 07:08:38,16331.359,4002,-394,27.6,45,SUCCESS
1634,2025-05-29 07:08:48,16340.769,3990,-459,27.6,42,SUCCESS
1635,2025-05-29 07:08:58,16351.329,4001,-395,27.6,44,SUCCESS
1636,2025-05-29 07:09:08,16360.771,3994,-405,27.6,41,SUCCESS
1637,2025-05-29 07:09:18,16371.328,4001,-395,27.6,45,SUCCESS
1638,2025-05-29 07:09:28,16380.772,4001,-394,27.6,41,SUCCESS
1639,2025-05-29 07:09:38,16391.314,3991,-470,27.6,46,SUCCESS
1640,2025-05-29 07:09:48,16400.773,4002,-395,27.6,40,SUCCESS
1641,2025-05-29 07:09:58,16411.345,4000,-394,27.6,45,SUCCESS
1642,2025-05-29 07:10:08,16420.775,4001,-395,27.6,38,SUCCESS
1643,2025-05-29 07:10:18,16431.330,3997,-438,27.6,44,SUCCESS
1644,2025-05-29 07:10:28,16440.777,4000,-396,27.6,51,SUCCESS
1645,2025-05-29 07:10:38,16451.314,4001,-431,27.6,46,SUCCESS
1646,2025-05-29 07:10:48,16460.777,4000,-395,27.6,51,SUCCESS
1647,2025-05-29 07:10:58,16471.377,4000,-395,27.6,44,SUCCESS
1648,2025-05-29 07:11:08,16480.778,4000,-396,27.6,50,SUCCESS
1649,2025-05-29 07:11:18,16491.392,4000,-394,27.6,44,SUCCESS
1650,2025-05-29 07:11:28,16500.780,4000,-396,27.6,50,SUCCESS
1651,2025-05-29 07:11:38,16511.344,4000,-394,27.6,47,SUCCESS
1652,2025-05-29 07:11:48,16520.781,3992,-475,27.6,47,SUCCESS
1653,2025-05-29 07:11:58,16531.330,4000,-394,27.6,45,SUCCESS
1654,2025-05-29 07:12:08,16540.782,3999,-394,27.6,46,SUCCESS
1655,2025-05-29 07:12:18,16551.331,3976,-436,27.6,44,SUCCESS
1656,2025-05-29 07:12:28,16560.783,4000,-394,27.6,45,SUCCESS
1657,2025-05-29 07:12:38,16571.329,3999,-399,27.6,46,SUCCESS
1658,2025-05-29 07:12:48,16580.784,3998,-396,27.6,44,SUCCESS
1659,2025-05-29 07:12:58,16591.344,3999,-396,27.6,46,SUCCESS
1660,2025-05-29 07:13:08,16600.784,3999,-396,27.6,42,SUCCESS
1661,2025-05-29 07:13:18,16611.330,3998,-427,27.6,43,SUCCESS
1662,2025-05-29 07:13:28,16620.785,3979,-434,27.6,41,SUCCESS
1663,2025-05-29 07:13:38,16631.345,3998,-396,27.6,44,SUCCESS
1664,2025-05-29 07:13:48,16640.786,3980,-478,27.6,42,SUCCESS
1665,2025-05-29 07:13:58,16651.361,3999,-397,27.6,45,SUCCESS
1666,2025-05-29 07:14:08,16660.787,3998,-396,27.6,40,SUCCESS
1667,2025-05-29 07:14:18,16671.377,3997,-426,27.6,44,SUCCESS
1668,2025-05-29 07:14:28,16680.789,3997,-395,27.6,39,SUCCESS
1669,2025-05-29 07:14:38,16691.361,3996,-426,27.6,44,SUCCESS
1670,2025-05-29 07:14:48,16700.791,3997,-397,27.6,53,SUCCESS
1671,2025-05-29 07:14:58,16711.345,3973,-467,27.6,46,SUCCESS
1672,2025-05-29 07:15:08,16720.793,3997,-396,27.6,51,SUCCESS
1673,2025-05-29 07:15:18,16731.361,3997,-395,27.6,44,SUCCESS
1674,2025-05-29 07:15:28,16740.795,3997,-417,27.6,48,SUCCESS
1675,2025-05-29 07:15:38,16751.345,3997,-396,27.6,44,SUCCESS
1676,2025-05-29 07:15:48,16760.796,3984,-475,27.6,48,SUCCESS
1677,2025-05-29 07:15:58,16771.361,3996,-397,27.6,46,SUCCESS
1678,2025-05-29 07:16:08,16780.798,3997,-396,27.6,47,SUCCESS
1679,2025-05-29 07:16:18,16791.361,3996,-396,27.6,44,SUCCESS
1680,2025-05-29 07:16:28,16800.799,3996,-394,27.6,44,SUCCESS
1681,2025-05-29 07:16:38,16811.377,3996,-396,27.6,44,SUCCESS
1682,2025-05-29 07:16:48,16820.799,3996,-435,27.6,44,SUCCESS
